#chan	code	gain	vt50	innse	comment
 402	     0	74.5	124.4	 620	OK
 403	     0	70.6	136.5	 648	OK
 404	     0	72.6	134.4	 667	OK
 405	     0	72.1	158.6	 633	OK
 406	     0	75.1	149.6	 636	OK
 407	     0	72.9	153.2	 637	OK
 408	     0	76.0	140.6	 662	OK
 409	     0	72.0	148.1	 657	OK
 410	     0	71.7	118.7	 653	OK
 411	     0	74.5	146.1	 656	OK
 412	     0	74.9	128.6	 640	OK
 413	     0	74.9	150.0	 646	OK
 414	     0	73.8	142.4	 648	OK
 415	     0	72.3	141.2	 663	OK
 416	     0	74.6	134.2	 675	OK
 417	     0	74.1	137.5	 668	OK
 418	     0	74.1	148.7	 638	OK
 419	     0	73.6	129.3	 646	OK
 420	     0	73.9	139.6	 669	OK
 421	     0	73.9	144.5	 653	OK
 422	     0	74.6	123.3	 636	OK
 423	     0	68.1	131.6	 641	OK
 424	     0	72.0	136.1	 668	OK
 425	     0	72.5	152.8	 654	OK
 426	     0	74.1	153.5	 656	OK
 427	     0	70.9	140.5	 668	OK
 428	     0	72.1	143.3	 672	OK
 429	     0	74.1	156.8	 648	OK
 430	     0	74.4	149.3	 643	OK
 431	     0	74.2	129.8	 657	OK
 432	     0	70.8	133.0	 649	OK
 433	     0	73.0	147.5	 658	OK
 434	     0	73.5	158.7	 650	OK
 435	     0	73.7	143.4	 667	OK
 436	     0	72.3	145.8	 661	OK
 437	     0	73.8	150.9	 647	OK
 438	     0	71.7	139.5	 651	OK
 439	     0	74.2	136.2	 649	OK
 440	     0	73.5	129.8	 654	OK
 441	     0	73.8	156.4	 648	OK
 442	     0	73.7	153.5	 645	OK
 443	     0	73.2	149.1	 664	OK
 444	     0	75.5	160.5	 633	OK
 445	     0	72.5	139.2	 660	OK
 446	     0	74.4	137.2	 664	OK
 447	     0	72.5	150.3	 667	OK
 448	     0	75.3	149.0	 660	OK
 449	     0	74.3	154.2	 645	OK
 450	     0	74.1	144.5	 666	OK
 451	     0	73.3	151.2	 648	OK
 452	     0	73.9	140.1	 655	OK
 453	     0	73.4	176.1	 644	OK
 454	     0	71.8	148.8	 658	OK
 455	     0	73.2	150.2	 630	OK
 456	     0	72.0	150.7	 671	OK
 457	     0	72.3	162.6	 651	OK
 458	     0	71.8	154.3	 644	OK
 459	     0	72.7	149.2	 666	OK
 460	     0	74.1	161.1	 658	OK
 461	     0	71.4	153.5	 648	OK
 462	     0	72.4	129.2	 643	OK
 463	     0	72.4	124.4	 645	OK
 464	     0	72.7	135.4	 639	OK
 465	     0	72.0	134.7	 666	OK
 466	     0	74.4	149.5	 653	OK
 467	     0	71.5	152.3	 661	OK
 468	     0	70.9	156.0	 651	OK
 469	     0	72.7	144.0	 654	OK
 470	     0	74.2	124.7	 628	OK
 471	     0	75.3	166.2	 616	OK
 472	     0	74.4	134.7	 665	OK
 473	     0	72.4	139.2	 668	OK
 474	     0	72.0	142.9	 671	OK
 475	     0	73.7	151.7	 682	OK
 476	     0	72.5	154.9	 675	OK
 477	     0	74.5	145.8	 665	OK
 478	     0	74.2	144.6	 664	OK
 479	     0	72.3	138.7	 642	OK
 480	     0	73.1	142.0	 666	OK
 481	     0	74.4	145.9	 657	OK
 482	     0	72.3	146.9	 662	OK
 483	     0	70.2	117.6	 656	OK
 484	     0	72.9	150.4	 665	OK
 485	     0	72.8	150.2	 654	OK
 486	     0	72.5	159.1	 658	OK
 487	     0	73.8	158.1	 653	OK
 488	     0	73.2	155.2	 669	OK
 489	     0	73.1	145.8	 669	OK
 490	     0	72.4	147.6	 660	OK
 491	     0	71.8	149.0	 669	OK
 492	     0	73.4	143.1	 677	OK
 493	     0	72.5	157.6	 666	OK
 494	     0	72.8	125.1	 639	OK
 495	     0	73.3	151.2	 663	OK
 496	     0	74.8	141.2	 671	OK
 497	     0	74.4	145.9	 659	OK
 498	     0	71.4	141.6	 667	OK
 499	     0	74.2	147.4	 664	OK
 500	     0	73.9	130.6	 652	OK
 501	     0	71.8	133.4	 650	OK
 502	     0	73.7	162.1	 633	OK
 503	     0	71.5	144.2	 666	OK
 504	     0	74.5	163.7	 633	OK
 505	     0	73.4	149.0	 657	OK
 506	     0	72.6	149.3	 641	OK
 507	     0	73.9	148.5	 652	OK
 508	     0	74.1	146.9	 640	OK
 509	     0	73.6	167.3	 643	OK
 510	     0	74.2	158.3	 652	OK
 511	     0	75.8	177.4	 644	OK
 512	     0	67.8	146.8	 706	OK
 513	     0	71.1	161.8	 705	OK
 514	     0	71.2	155.2	 712	OK
 515	     0	71.8	147.8	 731	OK
 516	     0	68.7	156.6	 720	OK
 517	     0	72.9	173.8	 721	OK
 518	     0	68.8	144.7	 720	OK
 519	     0	67.5	148.7	 724	OK
 520	     0	69.6	163.9	 706	OK
 521	     0	68.9	155.2	 710	OK
 522	     0	72.3	138.6	 724	OK
 523	     0	71.7	153.1	 702	OK
 524	     0	69.5	165.9	 718	OK
 525	     0	69.9	152.5	 733	OK
 526	     0	71.8	141.9	 719	OK
 527	     0	70.8	145.3	 722	OK
 528	     0	70.3	168.2	 716	OK
 529	     0	69.7	151.8	 742	OK
 530	     0	71.4	164.4	 711	OK
 531	     0	67.1	156.7	 743	OK
 532	     0	70.7	148.7	 743	OK
 533	     0	67.8	153.7	 720	OK
 534	     0	69.4	150.9	 736	OK
 535	     0	69.6	134.7	 732	OK
 536	     0	70.5	149.8	 728	OK
 537	     0	70.9	144.9	 737	OK
 538	     0	71.7	151.5	 723	OK
 539	     0	72.3	135.5	 715	OK
 540	     0	72.2	154.0	 748	OK
 541	     0	72.8	140.8	 740	OK
 542	     0	72.1	171.0	 724	OK
 543	     0	70.2	144.3	 756	OK
 544	     0	71.2	135.5	 730	OK
 545	     0	70.3	165.0	 697	OK
 546	     0	68.3	152.5	 739	OK
 547	     0	72.1	145.9	 731	OK
 548	     0	72.3	140.9	 735	OK
 549	     0	69.6	153.8	 732	OK
 550	     0	70.8	139.5	 731	OK
 551	     0	67.5	164.0	 700	OK
 552	     0	67.7	155.1	 705	OK
 553	     0	70.2	166.2	 719	OK
 554	     0	70.4	141.8	 717	OK
 555	     0	69.5	147.2	 724	OK
 556	     0	71.5	151.4	 728	OK
 557	     0	71.1	169.7	 710	OK
 558	     0	72.6	142.5	 729	OK
 559	     0	70.4	133.2	 734	OK
 560	     0	68.8	143.0	 741	OK
 561	     0	70.7	140.8	 711	OK
 562	     0	72.2	148.2	 724	OK
 563	     0	71.8	156.1	 717	OK
 564	     0	70.4	157.0	 717	OK
 565	     0	72.3	156.4	 715	OK
 566	     0	71.9	150.4	 719	OK
 567	     0	71.1	151.3	 717	OK
 568	     0	69.9	162.1	 706	OK
 569	     0	69.9	148.7	 729	OK
 570	     0	72.0	156.3	 717	OK
 571	     0	71.1	140.0	 733	OK
 572	     0	71.2	157.8	 719	OK
 573	     0	70.1	143.5	 711	OK
 574	     0	70.7	150.3	 725	OK
 575	     0	74.3	151.5	 710	OK
 576	     0	74.4	155.0	 691	OK
 577	     0	70.9	157.4	 708	OK
 578	     0	71.9	146.2	 728	OK
 579	     0	73.0	132.9	 696	OK
 580	     0	72.9	160.8	 698	OK
 581	     0	73.2	137.3	 709	OK
 582	     0	71.3	155.8	 698	OK
 583	     0	72.0	177.3	 678	OK
 584	     0	70.1	139.0	 696	OK
 585	     0	71.6	152.3	 719	OK
 586	     0	71.4	146.1	 716	OK
 587	     0	72.1	142.0	 736	OK
 588	     0	72.7	159.5	 699	OK
 589	     0	73.1	160.5	 713	OK
 590	     0	72.0	166.0	 684	OK
 591	     0	70.8	143.6	 703	OK
 592	     0	71.5	146.2	 697	OK
 593	     0	70.3	134.1	 719	OK
 594	     0	70.6	144.7	 714	OK
 595	     0	68.6	145.0	 701	OK
 596	     0	69.6	152.6	 691	OK
 597	     0	71.4	142.3	 702	OK
 598	     0	71.6	137.2	 697	OK
 599	     0	68.6	159.2	 699	OK
 600	     0	72.1	153.1	 704	OK
 601	     0	69.5	160.9	 689	OK
 602	     0	69.6	147.6	 715	OK
 603	     0	71.1	167.4	 674	OK
 604	     0	67.9	135.0	 683	OK
 605	     0	70.3	148.1	 707	OK
 606	     0	70.9	170.6	 674	OK
 607	     0	70.5	128.8	 659	OK
 608	     0	70.5	172.1	 682	OK
 609	     0	72.1	152.4	 683	OK
 610	     0	69.5	153.6	 649	OK
 611	     0	71.5	162.2	 666	OK
 612	     0	69.7	155.9	 674	OK
 613	     0	70.1	149.8	 677	OK
 614	     0	70.8	144.8	 689	OK
 615	     0	71.2	149.5	 680	OK
 616	     0	70.0	156.4	 675	OK
 617	     0	69.9	146.7	 673	OK
 618	     0	71.6	142.6	 657	OK
 619	     0	70.3	138.4	 663	OK
 620	     0	71.2	127.6	 650	OK
 621	     0	71.3	145.7	 670	OK
 622	     0	71.2	160.0	 662	OK
 623	     0	69.2	160.4	 647	OK
 624	     0	70.7	159.1	 657	OK
 625	     0	71.3	157.7	 655	OK
 626	     0	74.7	157.3	 630	OK
 627	     0	70.4	156.0	 671	OK
 628	     0	70.7	143.0	 687	OK
 629	     0	70.0	162.8	 643	OK
 630	     0	73.2	167.5	 630	OK
 631	     0	73.9	142.9	 658	OK
 632	     0	72.8	146.7	 659	OK
 633	     0	72.8	158.4	 675	OK
 634	     0	71.8	158.5	 654	OK
 635	     0	69.6	150.3	 662	OK
 636	     0	72.3	154.2	 659	OK
 637	     0	72.0	124.5	 655	OK
 638	     0	70.9	157.1	 659	OK
 639	     0	69.5	141.5	 670	OK
 640	     0	67.6	142.5	 837	OK
 641	     0	69.4	136.3	 839	OK
 642	     0	67.4	163.5	 818	OK
 643	     0	71.3	158.9	 805	OK
 644	     0	68.1	135.1	 816	OK
 645	     0	68.5	125.7	 804	OK
 646	     0	66.3	147.4	 807	OK
 647	     0	69.7	135.2	 841	OK
 648	     0	71.8	154.9	 808	OK
 649	     0	70.4	132.0	 852	OK
 650	     0	68.5	137.5	 833	OK
 651	     0	67.5	131.3	 838	OK
 652	     0	67.0	134.5	 844	OK
 653	     0	68.3	151.4	 826	OK
 654	     0	68.3	149.6	 841	OK
 655	     0	69.8	150.3	 811	OK
 656	     0	67.6	143.2	 842	OK
 657	     0	66.3	155.0	 809	OK
 658	     0	68.2	125.2	 786	OK
 659	     0	70.1	125.8	 827	OK
 660	     0	67.9	136.3	 833	OK
 661	     0	67.6	112.1	 785	OK
 662	     0	69.8	151.3	 813	OK
 663	     0	67.4	138.0	 832	OK
 664	     0	65.8	151.1	 811	OK
 665	     0	65.6	156.9	 819	OK
 666	     0	68.0	155.1	 815	OK
 667	     0	69.9	157.1	 781	OK
 668	     0	66.9	158.9	 783	OK
 669	     0	72.6	123.3	 784	OK
 670	     0	66.6	139.4	 819	OK
 671	     0	70.7	186.0	 787	OK
 672	     0	69.4	136.4	 819	OK
 673	     0	70.5	149.7	 805	OK
 674	     0	70.2	162.5	 782	OK
 675	     0	69.5	155.1	 800	OK
 676	     0	69.4	154.3	 802	OK
 677	     0	68.6	132.1	 803	OK
 678	     0	65.6	140.8	 805	OK
 679	     0	65.6	169.2	 791	OK
 680	     0	66.9	135.2	 804	OK
 681	     0	69.7	139.4	 796	OK
 682	     0	68.7	133.8	 797	OK
 683	     0	67.1	142.3	 806	OK
 684	     0	66.9	144.6	 809	OK
 685	     0	69.3	138.8	 791	OK
 686	     0	66.7	134.4	 799	OK
 687	     0	66.7	139.0	 801	OK
 688	     0	69.3	136.1	 796	OK
 689	     0	69.2	128.4	 768	OK
 690	     0	69.5	147.8	 772	OK
 691	     0	70.9	138.4	 804	OK
 692	     0	68.3	145.7	 809	OK
 693	     0	70.5	149.3	 802	OK
 694	     0	73.0	141.1	 806	OK
 695	     0	72.8	129.8	 765	OK
